ID,昵称,法币,带单规模,跟单收益,人数上限,跟单人数,累计跟单人数,近七日跟单人数,近七日跟单比例,平均持仓秒,盈利笔数,亏损笔数,总笔数,盈亏比,胜率,收益率,收益额,总做多倍数,总做空倍数,币种,币种类型,杠杆倍数,开仓均价,开仓时间,强平价,全仓逐仓,当前收益率,仓位倍数,多空,net方向
143D20914C1EF8A0,Right-Memes-Aeonium,USDT,0,0,100,0,0,0,0.0000,138991.0,4,0,4,0.0,1,0.0021,3.16,,1.78,SUI-USDT-SWAP,SWAP,1.88,0.701303903345725,1688129735801,0.696583345172191,cross,0.6766244078011883,1.7774034497637616,net,-1
5D73F3DA3D96AF33,Your Excellency,USDT,0,0,100,3,49,0,0.0000,0.0,0,0,0,0.0,0,0.0,0,,19.51,TRB-USDT-SWAP,SWAP,30,112.7462900000000005,1699047097176,117.4710106882277,cross,0.0583495918136212,19.5051754064050011,short,1
EC0779A5E3F85E1F,小喜，,USDT,0,0,100,0,1,0,0.0000,6158.0,0,0,0,0.0,0,0.0,0,,5.22,ETH-USDT-SWAP,SWAP,33.5,1807.4652163353122646,1697894469276,2055.3278797265093,isolated,-0.3763337997431463,5.2153618283409676,short,1
6452B1DE151B149C,Energetic-MA-Sheep,USDT,0,0,100,0,1,0,0.0000,117310.0,1,0,1,0.0,1,0.0011,2.591,0.07,,BCH-USDT,MARGIN,5,249.91,1698163140242,47.79523685187617,cross,-0.2664431417837373,0.0675179475173624,net,1
9EB886D3FD5D83EE,Thankful-Pool-Lilac,USDT,0.0328245292456799,0,100,2,5,0,0.0000,0.0,0,0,0,0.0,0,0.0,0,0.92,1.11,DOGE-USDT-SWAP,SWAP,20,0.0687357487922706,1698921999784,0.3955776674629588,cross,-0.1849834484794588,0.9234998682384477,long,1
9EB886D3FD5D83EE,Thankful-Pool-Lilac,USDT,0.0328245292456799,0,100,2,5,0,0.0000,0.0,0,0,0,0.0,0,0.0,0,0.92,1.11,DOGE-USDT-SWAP,SWAP,20,0.069977311833179,1697768199012,0.3955776674629588,cross,0.5365487138615399,1.1142226671137792,short,1
BF24E835E2ED7999,God bless you,USDT,0,-777.638897,100,1,7,0,0.0000,553505.0,0,0,0,0.0,0,0.0,0,22.46,22.46,ETH-USDT-SWAP,SWAP,100,1735.825,1686407747896,8863.944090197563,cross,-5.2963288349920035,22.2447430805776224,short,1
BF24E835E2ED7999,God bless you,USDT,0,-777.638897,100,1,7,0,0.0000,553505.0,0,0,0,0.0,0,0.0,0,22.46,22.46,KNC-USDT-SWAP,SWAP,75,1.1888,1663944536593,195.77785416800742,cross,-26.86322341857335,0.2153856365829608,long,1
BF24E835E2ED7999,God bless you,USDT,0,-777.638897,100,1,7,0,0.0000,553505.0,0,0,0,0.0,0,0.0,0,22.46,22.46,ETH-USDT-SWAP,SWAP,100,1984.5263888888888892,1653947702590,8863.944090197563,cross,-7.899435843564695,22.2447430805776224,long,1
BF24E835E2ED7999,God bless you,USDT,0,-777.638897,100,1,7,0,0.0000,553505.0,0,0,0,0.0,0,0.0,0,22.46,22.46,KNC-USDT-SWAP,SWAP,75,5.5781,1651216883010,195.77785416800742,cross,64.7411304924616,0.2153856365829608,short,1
C40BF5BD1695623D,wangts,USDT,0,0,100,0,0,0,0.0000,31332.0,59,54,113,2.3281,0.4286,1.4916,1888.385999981137794,4.88,,APE-USDT-SWAP,SWAP,10,1.313046360550632,1698944354723,1.1946401556578325,isolated,0.41928176417382,0.5527009289935782,net,1
C40BF5BD1695623D,wangts,USDT,0,0,100,0,0,0,0.0000,31332.0,59,54,113,2.3281,0.4286,1.4916,1888.385999981137794,4.88,,BCH-USDT-SWAP,SWAP,10,233.4743881856540089,1698944239876,179.50837858282108,isolated,0.1942659256800083,2.1486430809853985,net,1
C40BF5BD1695623D,wangts,USDT,0,0,100,0,0,0,0.0000,31332.0,59,54,113,2.3281,0.4286,1.4916,1888.385999981137794,4.88,,YGG-USDT-SWAP,SWAP,10,0.2637,1698943924755,0.2391739173833983,isolated,0.5802047781569986,0.5635683034471468,net,1
C40BF5BD1695623D,wangts,USDT,0,0,100,0,0,0,0.0000,31332.0,59,54,113,2.3281,0.4286,1.4916,1888.385999981137794,4.88,,LPT-USDT-SWAP,SWAP,10,6.5747571674761088,1698943893321,5.690405658938,isolated,0.1342145881226009,1.6200013877488435,net,1
07866C8ACB9F5D6F,mnbvcxz,USDT,0,0,100,0,0,0,0.0000,3608.0,0,0,0,0.0,0,0.0,0,1.06,1.06,TRB-USDT-SWAP,SWAP,30,111.6987000000000001,1698908531430,7576.915907076579,cross,-0.2230017001093088,1.0608255143108092,short,1
07866C8ACB9F5D6F,mnbvcxz,USDT,0,0,100,0,0,0,0.0000,3608.0,0,0,0,0.0,0,0.0,0,1.06,1.06,TRB-USDT-SWAP,SWAP,30,113.5992055000000002,1698875033621,7576.915907076579,cross,-0.2826266685465506,1.0608255143108092,long,1
F5CB49A110A5C0EC,Trading chase rich,USDT,1.9009893729980001,0,100,1,1,0,0.0000,14412.0,0,0,0,0.0,0,0.0,0,4.46,5.51,GALA-USDT-SWAP,SWAP,20,0.0179524938996372,1698974292386,,cross,-0.5988093948035367,1.1344527605904583,short,1
F5CB49A110A5C0EC,Trading chase rich,USDT,1.9009893729980001,0,100,1,1,0,0.0000,14412.0,0,0,0,0.0,0,0.0,0,4.46,5.51,DOT-USDT-SWAP,SWAP,10,4.5082760299725053,1697748200356,192.35324887597324,cross,-0.2322927197253577,0.8159352553788325,short,1
F5CB49A110A5C0EC,Trading chase rich,USDT,1.9009893729980001,0,100,1,1,0,0.0000,14412.0,0,0,0,0.0,0,0.0,0,4.46,5.51,NEAR-USDT-SWAP,SWAP,10,1.0069706082852707,1697550547962,2.5836290382778593,cross,-4.782953819624152,1.7709409278550291,short,1
F5CB49A110A5C0EC,Trading chase rich,USDT,1.9009893729980001,0,100,1,1,0,0.0000,14412.0,0,0,0,0.0,0,0.0,0,4.46,5.51,FIL-USDT-SWAP,SWAP,10,3.4895986265548404,1695778216074,39.8966499352388,cross,-1.2247866278739283,1.7674548324120072,short,1
F5CB49A110A5C0EC,Trading chase rich,USDT,1.9009893729980001,0,100,1,1,0,0.0000,14412.0,0,0,0,0.0,0,0.0,0,4.46,5.51,NEAR-USDT-SWAP,SWAP,10,1.5381824006405543,1681882655565,2.5836290382778593,cross,-0.3223440901411068,0.6393737078980112,long,1
F5CB49A110A5C0EC,Trading chase rich,USDT,1.9009893729980001,0,100,1,1,0,0.0000,14412.0,0,0,0,0.0,0,0.0,0,4.46,5.51,GALA-USDT-SWAP,SWAP,20,0.0239319453562935,1681824925219,,cross,-4.5478503943369635,1.2658173213469488,long,1
F5CB49A110A5C0EC,Trading chase rich,USDT,1.9009893729980001,0,100,1,1,0,0.0000,14412.0,0,0,0,0.0,0,0.0,0,4.46,5.51,FIL-USDT-SWAP,SWAP,10,4.605706313714189,1681638029356,39.8966499352388,cross,-1.4953326738690698,1.7280226993306773,long,1
F5CB49A110A5C0EC,Trading chase rich,USDT,1.9009893729980001,0,100,1,1,0,0.0000,14412.0,0,0,0,0.0,0,0.0,0,4.46,5.51,DOT-USDT-SWAP,SWAP,10,4.8794615975845809,1676810059798,192.35324887597324,cross,-0.5460881129108253,0.8061618022291043,long,1
9C52F710EE33F815,williamyuan,USDT,0,-120.445213,100,0,3,0,0.0000,30992.0,253,77,330,0.17,0.9167,-0.0586,-201.344,0.01,,DOGE-USD-SWAP,SWAP,50,0.067450569388762,1698955470569,0.0109557791125551,cross,0.4768213004684274,0.0068479412389709,net,1
44E69FA7DCF6DBB2,Silver…,USDT,2024.227881114002341,-3762.0548022000000001,100,9,74,0,0.0000,183338.0,17,12,29,0.256,0.6364,-0.5061,-2018.884,,5.43,BTC-USDT-SWAP,SWAP,20,28243.5322327876181705,1695912126859,40878.74520901255,cross,-4.558401345947396,5.4342440930971375,short,1
9C86FEF7953F3FA5,dancewithzhuang,USDT,100,0,100,1,3,0,0.0000,365.0,0,0,0,0.0,0,0.0,0,0.03,,BTC-USDT-SWAP,SWAP,50,34504.6,1699032788366,,cross,0.2553282750705765,0.0321100549896231,long,1
439D287BD22AFE8C,beilute,USDT,0,0,100,0,0,0,0.0000,4777.0,0,0,0,0.0,0,0.0,0,0.40,,ETH-USDT-SWAP,SWAP,100,1789.52,1699012529314,,cross,2.1363270597702266,0.40370171776187,long,1
C2F1B82EBAC29417,牛市开空就是捡钱,USDT,0,0,100,0,0,0,0.0000,6181.0,1,0,1,0.0,1,0.088,47.52799999999833,,2.75,ETH-USDT-SWAP,SWAP,20,1827.12,1699042738949,2480.0528940574186,cross,-0.0068960987784061,2.7548624814149354,short,1
DBF3C376AFE5E7DD,My baby my pleasure,USDT,0,0,100,0,3,0,0.0000,3160.0,0,0,0,0.0,0,0.0,0,1.47,1.47,DOGE-USDT-SWAP,SWAP,20,0.06728,1699032718083,3.318678566220854,cross,0.2437574316290103,1.4657296924736284,long,1
DBF3C376AFE5E7DD,My baby my pleasure,USDT,0,0,100,0,3,0,0.0000,3160.0,0,0,0,0.0,0,0.0,0,1.47,1.47,DOGE-USDT-SWAP,SWAP,20,0.0701875000000001,1698910282928,3.318678566220854,cross,0.5948352626892528,1.4657296924736284,short,1
92DAE3FD5BA47452,Fatal-Cash-Duck,,,,,,,,,,,,,,,,,,2.23,BTC-USDT-SWAP,SWAP,20,28100,1697462740726,49997.46857227594,cross,-4.6837722419928784,2.2314529557921946,short,1
460550F10CFDCD22,给你尼古丁,USDT,0,0,100,0,0,0,0.0000,372.0,0,0,0,0.0,0,0.0,0,,3.62,LINK-USDT-SWAP,SWAP,18,10.7752086608948559,1694613561902,14.367688767129161,cross,-0.978565189383247,3.62058983131829,short,1
4DF39410CA08782C,狂人稳健带单,USDT,257.7687938800394592,-3028.961942,100,8,42,0,0.0000,521472.0,15,4,19,0.2223,0.7778,-0.1715,-19581.2619999999999968,1.37,2.20,BTC-USDT-SWAP,SWAP,100,34598,1698938478127,75160.82753220585,cross,0.2390311578703841,1.3687479659313591,long,1
4DF39410CA08782C,狂人稳健带单,USDT,257.7687938800394592,-3028.961942,100,8,42,0,0.0000,521472.0,15,4,19,0.2223,0.7778,-0.1715,-19581.2619999999999968,1.37,2.20,BTC-USDT-SWAP,SWAP,100,28100.4405844155844156,1697464327524,75160.82753220585,cross,-23.416926136146788,2.1956998620148888,short,1
7F2314BED0D1004C,Move on ,,,,,,,,,,,,,,,,,2.69,1.54,YGG-USDT-SWAP,SWAP,10,0.2743054432054437,1699024754809,0.4524298182228986,cross,-0.171143406404819,1.536359839471574,short,1
7F2314BED0D1004C,Move on ,,,,,,,,,,,,,,,,,2.69,1.54,XRP-USDT-SWAP,SWAP,10,0.5999363855421692,1698938275441,0.2199536937244161,cross,0.2297512668009705,1.5147163238095051,long,1
7F2314BED0D1004C,Move on ,,,,,,,,,,,,,,,,,2.69,1.54,CFX-USDT-SWAP,SWAP,10,0.1581359187178028,1698935353913,0.025931040179838,cross,-0.4733850967256592,1.1739138784761821,long,1
BA0593E9F3324782,Svelte-TPS-Bells,USDT,0,0,100,0,0,0,0.0000,0.0,0,2,2,0.0,0,-0.2151,-3121.31,,2.75,BTC-USDT-SWAP,SWAP,5,31555.9900000000000001,1698091031785,37697.44902936785,isolated,-0.4951056835802004,2.7517752721282502,short,1
80E3560156B14281,GOLDEN ZONE TRADING,USDT,432.5305310929488201,44.3409908999999789,100,2,2,1,1.0000,180786.0,35,3,38,1.1036,0.5385,0.0126,10.7678335000000005,0.10,,AVAX-USDT-SWAP,SWAP,2,11.2884615384615386,1690192274965,5.685018901541561,isolated,0.1414787052810902,0.0973181495000118,long,1
1F85AFCED57EAA48,Topson,USDT,0,0,100,0,0,0,0.0000,184439.0,0,0,0,0.0,0,0.0,0,,4.08,SUI-USDT-SWAP,SWAP,3,0.3937,1697944777734,0.5499139345086143,isolated,-0.4206248412496829,4.075167685321288,short,1
653916ABEFDBE3A1,engineermattieu,USDT,0,-1.151735,100,1,1,0,0.0000,18909.0,0,0,0,0.0,0,0.0,0,,0.94,BTC-USDT-SWAP,SWAP,100,35199.7,1698930663020,71227.64363264157,cross,1.4750125711298634,0.9406751729654092,short,1
9DB82C76A0786C35,Giving-Platform-Bat,USDT,0,0,100,0,0,0,0.0000,139393.0,1,0,1,0.0,1,0.001,5.7584,18.35,,ETH-USDT-SWAP,SWAP,20,1821.0359322033898307,1698934629809,1736.1116778894857,isolated,0.0730800274606214,18.3463200764907952,net,1
32B32FF1BFC4E295,lucky be,USDT,0,0,100,0,0,0,0.0000,0.0,0,0,0,0.0,0,0.0,0,2.66,6.53,BTC-USD-231110-35500-C,OPTION,,0.015,1699001003285,1.989731914022733,cross,-0.0148427502746697,0.3996625028565141,net,-1
32B32FF1BFC4E295,lucky be,USDT,0,0,100,0,0,0,0.0000,0.0,0,0,0,0.0,0,0.0,0,2.66,6.53,BTC-USD-231110-36000-C,OPTION,,0.013,1698999365906,0.6039764814744998,cross,0.1058692581603197,1.3322083428550469,net,-1
32B32FF1BFC4E295,lucky be,USDT,0,0,100,0,0,0,0.0000,0.0,0,0,0,0.0,0,0.0,0,2.66,6.53,BTC-USD-231110-35000-C,OPTION,,0.02160625,1698999070945,0.3902465153276367,cross,0.0731373244537202,2.1315333485680749,net,-1
32B32FF1BFC4E295,lucky be,USDT,0,0,100,0,0,0,0.0000,0.0,0,0,0,0.0,0,0.0,0,2.66,6.53,BTC-USD-231229-50000-C,OPTION,,0.03,1688784456954,0.6082043872645524,cross,0.4716131522010545,1.3322083428550469,net,-1
32B32FF1BFC4E295,lucky be,USDT,0,0,100,0,0,0,0.0000,0.0,0,0,0,0.0,0,0.0,0,2.66,6.53,BTC-USD-231229-40000-C,OPTION,,0.06851,1688486124403,0.6407267427455453,cross,0.2939138678300793,1.3322083428550469,net,-1
32B32FF1BFC4E295,lucky be,USDT,0,0,100,0,0,0,0.0000,0.0,0,0,0,0.0,0,0.0,0,2.66,6.53,BTC-USDT-SWAP,SWAP,100,24975.3643333333333336,1660871804711,24353.188282290444,cross,38.85883519910747,2.6637168891003904,long,1
4BF769D07578611D,Easy-Arbitrage-Fuel,USDT,0,0,100,0,0,0,0.0000,696815.0,0,2,2,0.0,0,-0.5114,-1169.774,,4.77,BTC-USDT-SWAP,SWAP,30,26340.6714285714285715,1692758114333,40783.37882757825,cross,-9.498423676151003,4.7683314127020684,net,-1
CC375D11641CCAF3,Ethereum-Snoopy,USDT,0,0,100,0,0,0,0.0000,0.0,0,0,0,0.0,0,0.0,0,,0.89,ETH-USDT-SWAP,SWAP,100,1711.2013333333333334,1697688139960,3857.9520104706116,cross,-6.807420284073329,0.8925911573622965,short,1
7889581AEA1AAAE7,OrvillePhoenix,USDT,0,0,100,0,0,0,0.0000,0.0,0,0,0,0.0,0,0.0,0,,7.80,BTC-USDT-SWAP,SWAP,10,34944.4591880341880344,1698633600053,38952.94443235758,cross,0.0755367786961136,7.7973436078989445,short,1
48AC6E6F0A031D10,牛大力11,USDT,0,0,100,0,0,0,0.0000,0.0,0,0,0,0.0,0,0.0,0,,9.96,BTC-USDT-SWAP,SWAP,125,34251.6176548089591571,1698162049225,37990.56016516368,cross,-1.5651901083671427,9.9627474228401619,short,1
BEB25A9CA43C141D,Playful-MoU-Long,USDT,0,0,100,0,0,0,0.0000,0.0,0,0,0,0.0,0,0.0,0,1.45,0.73,BTC-USDT-SWAP,SWAP,100,31372.75,1697638061087,,cross,10.543385581436127,1.4511110115026908,long,1
BEB25A9CA43C141D,Playful-MoU-Long,USDT,0,0,100,0,0,0,0.0000,0.0,0,0,0,0.0,0,0.0,0,1.45,0.73,BTC-USDT-SWAP,SWAP,100,28391,1697462790619,,cross,-22.153147124088623,0.7255555057513454,short,1
F11E59A743A2F9C8,乐小汀,USDT,0,0,100,0,0,0,0.0000,0.0,0,0,0,0.0,0,0.0,0,7.70,7.08,WLD-USDT-SWAP,SWAP,20,1.8574084905660378,1699036684711,2.0771476157463793,isolated,0.0970006394586087,0.1363209428240117,short,1
F11E59A743A2F9C8,乐小汀,USDT,0,0,100,0,0,0,0.0000,0.0,0,0,0,0.0,0,0.0,0,7.70,7.08,CFX-USDT-SWAP,SWAP,20,0.1467584375000004,1699007121822,0.1737036968305201,isolated,-0.5303357771166795,0.1509358427914699,short,1
F11E59A743A2F9C8,乐小汀,USDT,0,0,100,0,0,0,0.0000,0.0,0,0,0,0.0,0,0.0,0,7.70,7.08,CFX-USDT-SWAP,SWAP,20,0.1608664441219161,1698902190489,,cross,-1.270177155674972,0.3610930405670929,long,1
F11E59A743A2F9C8,乐小汀,USDT,0,0,100,0,0,0,0.0000,0.0,0,0,0,0.0,0,0.0,0,7.70,7.08,WLD-USDT-SWAP,SWAP,20,1.8789510357815446,1698829246584,2.7955207956013606,cross,-0.3251924632387992,0.341445380375237,long,1
F11E59A743A2F9C8,乐小汀,USDT,0,0,100,0,0,0,0.0000,0.0,0,0,0,0.0,0,0.0,0,7.70,7.08,ENS-USDT-SWAP,SWAP,20,7.4136940653487092,1697899599249,6.856611804729651,cross,-1.4009370499344032,1.2374675478568454,short,1
F11E59A743A2F9C8,乐小汀,USDT,0,0,100,0,0,0,0.0000,0.0,0,0,0,0.0,0,0.0,0,7.70,7.08,WLD-USDT-SWAP,SWAP,20,1.5033765309734519,1697683319624,2.7955207956013606,cross,-4.589980778842433,1.8165408654614777,short,1
F11E59A743A2F9C8,乐小汀,USDT,0,0,100,0,0,0,0.0000,0.0,0,0,0,0.0,0,0.0,0,7.70,7.08,BTC-USDT-SWAP,SWAP,20,26280.9967741935483872,1694168293829,41729.24794662659,cross,-6.392073556398965,3.7400534114627521,short,1
F11E59A743A2F9C8,乐小汀,USDT,0,0,100,0,0,0,0.0000,0.0,0,0,0,0.0,0,0.0,0,7.70,7.08,ENS-USDT-SWAP,SWAP,20,14.3150088573572461,1677241489057,6.856611804729651,cross,-8.916527989540421,6.9926299570911572,long,1
4415D9D298512462,gptbot,USDT,0,0,100,0,0,0,0.0000,0.0,0,0,0,0.0,0,0.0,0,0.25,0.17,BTC-USD-231110-25000-P,OPTION,,0.0002,1699002358017,,isolated,0.4629945710447344,0.1712763186978821,net,-1
4415D9D298512462,gptbot,USDT,0,0,100,0,0,0,0.0000,0.0,0,0,0,0.0,0,0.0,0,0.25,0.17,ETH-USDT-SWAP,SWAP,3,1790.22,1698462088462,,cross,0.06285819619935,0.2526783085279139,net,1
CBF5DA6A30395A52,Gorgeous-ROI-Wasabi,USDT,0,0,100,0,0,0,0.0000,155205.0,0,0,0,0.0,0,0.0,0,1.48,,DOGE-USDT-SWAP,SWAP,2,0.0928135714285715,1680562802764,0.0475831873671869,isolated,-0.5325421928751195,0.1996866470909436,long,1
CBF5DA6A30395A52,Gorgeous-ROI-Wasabi,USDT,0,0,100,0,0,0,0.0000,155205.0,0,0,0,0.0,0,0.0,0,1.48,,GRT-USD-SWAP,SWAP,2,0.1834611938040431,1652273129973,0.0685643701096611,isolated,-1.130737095632135,1.2788507650812397,long,1
1E00515FEB02B845,Thirsty-Ether-Auroch,,,,,,,,,,,,,,,,,24.36,,STARL-USDT-SWAP,SWAP,10,0.0000038216993837,1699021135395,0.000001928340857,cross,-0.0266880847392181,1.6667078315497633,long,1
1E00515FEB02B845,Thirsty-Ether-Auroch,,,,,,,,,,,,,,,,,24.36,,SOL-USDT-SWAP,SWAP,30,39.0730188125000013,1699017994363,35.2639786242239,cross,0.3639195551599106,7.4114009798502813,long,1
1E00515FEB02B845,Thirsty-Ether-Auroch,,,,,,,,,,,,,,,,,24.36,,BTC-USDT-SWAP,SWAP,100,34574.8969439514936426,1698969390533,32551.79645839757,cross,0.305143515596118,12.9987281230737989,long,1
1E00515FEB02B845,Thirsty-Ether-Auroch,,,,,,,,,,,,,,,,,24.36,,ETH-USDT-SWAP,SWAP,100,1798.9366091051805343,1698943986541,1189.1589375192705,cross,1.6011342895037695,2.2835468391047876,long,1
17D6EBA1F3166114,Proper-Fund-Grizzly,USDT,0,0,100,0,0,0,0.0000,0.0,0,0,0,0.0,0,0.0,0,1.38,,FIL-USD-SWAP,SWAP,10,3.9843294900057322,1699015791860,3.5441013047851397,cross,-0.1718904518910702,1.3752412761481174,long,1
9627EECB0DB8353F,王者2,USDT,0,0,100,0,0,0,0.0000,0.0,0,0,0,0.0,0,0.0,0,4.59,,FIL-USD-SWAP,SWAP,75,3.2153226496428142,1696878243406,3.2402576104821015,cross,13.435231370127376,4.5944074610000555,long,1
6DD4081C12FA987F,Jolly-Vitalik-Seat,USDT,0,0,100,0,0,0,0.0000,0.0,0,0,0,0.0,0,0.0,0,,6.88,SOL-USDT-SWAP,SWAP,50,41.065,1698947338431,44.97486276803627,cross,1.8495068793376312,6.8793932348165527,short,1
E184A17D040D42A0,Gloomy-Altcoin-Hyena,USDT,0,0,100,0,0,0,0.0000,0.0,0,0,0,0.0,0,0.0,0,2.47,,ENS-USDT-SWAP,SWAP,20,8.1489098039346529,1677720421177,4.775975508958403,cross,-0.5299108939220387,2.4733604971161801,long,1
855C89AF77719D83,Our-Minnow-Otter,USDT,0,0,100,0,0,0,0.0000,0.0,0,0,0,0.0,0,0.0,0,0.91,,DYDX-USDT-SWAP,SWAP,10,2.2286064544769742,1636346189985,0,isolated,0.2844537464013719,0.9091812178865508,net,1
996744F19D409BD6,CRIPTOSIFT,USDT,0,0,100,0,0,0,0.0000,0.0,0,0,0,0.0,0,0.0,0,1.30,,GALA-USDT-SWAP,SWAP,6.04,0.0354611209334853,1645038974641,0.0053249730335766,isolated,-2.8906466501868824,1.2997317351121293,net,1
A77F61FDA8FAA63C,慢慢学习,USDT,0,0,100,1,1,0,0.0000,0.0,0,0,0,0.0,0,0.0,0,0.40,0.72,ETH-USD-SWAP,SWAP,1,1532.3980424143556281,1697120948050,,cross,0.1621432830780746,0.0183736504080276,long,1
A77F61FDA8FAA63C,慢慢学习,USDT,0,0,100,1,1,0,0.0000,0.0,0,0,0,0.0,0,0.0,0,0.40,0.72,BLUR-USDT-SWAP,SWAP,3,0.21995,1696199108084,51.476277630744455,cross,-0.7999545351216184,0.0013659679613331,short,1
A77F61FDA8FAA63C,慢慢学习,USDT,0,0,100,1,1,0,0.0000,0.0,0,0,0,0.0,0,0.0,0,0.40,0.72,TRB-USDT-SWAP,SWAP,3,78.71,1695888546349,298.36308983297783,cross,1.28949307584805,0.0206921347322791,long,1
A77F61FDA8FAA63C,慢慢学习,USDT,0,0,100,1,1,0,0.0000,0.0,0,0,0,0.0,0,0.0,0,0.40,0.72,TRB-USDT-SWAP,SWAP,3,59.9887741176470596,1695491514876,298.36308983297783,cross,-2.6281530163937727,0.172434456102326,short,1
A77F61FDA8FAA63C,慢慢学习,USDT,0,0,100,1,1,0,0.0000,0.0,0,0,0,0.0,0,0.0,0,0.40,0.72,LPT-USDT-SWAP,SWAP,3,6.9712370151216309,1692028841650,,cross,0.1326466225949651,0.0265431574934289,short,1
A77F61FDA8FAA63C,慢慢学习,USDT,0,0,100,1,1,0,0.0000,0.0,0,0,0,0.0,0,0.0,0,0.40,0.72,LPT-USDT-SWAP,SWAP,3,6.5169716183574885,1691919810437,,cross,0.0672221962258519,0.0469609709499127,long,1
A77F61FDA8FAA63C,慢慢学习,USDT,0,0,100,1,1,0,0.0000,0.0,0,0,0,0.0,0,0.0,0,0.40,0.72,PEPE-USDT-SWAP,SWAP,3,0.0000009202809528,1690192214755,,cross,0.535985385875086,0.0126308522548015,long,1
A77F61FDA8FAA63C,慢慢学习,USDT,0,0,100,1,1,0,0.0000,0.0,0,0,0,0.0,0,0.0,0,0.40,0.72,BCH-USDT-SWAP,SWAP,3,222.9385163931675565,1688400455231,,cross,0.2024076034529503,0.0597989737659716,long,1
A77F61FDA8FAA63C,慢慢学习,USDT,0,0,100,1,1,0,0.0000,0.0,0,0,0,0.0,0,0.0,0,0.40,0.72,SUI-USDT-SWAP,SWAP,3,0.6488809523809527,1688352217720,19.95277719266456,cross,0.9245807800976048,0.0057774781831886,short,1
A77F61FDA8FAA63C,慢慢学习,USDT,0,0,100,1,1,0,0.0000,0.0,0,0,0,0.0,0,0.0,0,0.40,0.72,BCH-USDT-SWAP,SWAP,3,303.0897333333333334,1688094393328,,cross,0.644459968510976,0.0058340462210704,short,1
A77F61FDA8FAA63C,慢慢学习,USDT,0,0,100,1,1,0,0.0000,0.0,0,0,0,0.0,0,0.0,0,0.40,0.72,PEPE-USDT-SWAP,SWAP,3,0.0000010344007465,1687364261778,,cross,-0.1458794002330124,0.0066478169762113,short,1
A77F61FDA8FAA63C,慢慢学习,USDT,0,0,100,1,1,0,0.0000,0.0,0,0,0,0.0,0,0.0,0,0.40,0.72,ETHW-USDT-SWAP,SWAP,3,2.23125,1681894975890,,cross,1.0840336134453783,0.0006986734906316,short,1
A77F61FDA8FAA63C,慢慢学习,USDT,0,0,100,1,1,0,0.0000,0.0,0,0,0,0.0,0,0.0,0,0.40,0.72,ARB-USDT-SWAP,SWAP,3,1.0255567591967367,1679658391035,,cross,0.1022173775071187,0.0331474605943465,long,1
A77F61FDA8FAA63C,慢慢学习,USDT,0,0,100,1,1,0,0.0000,0.0,0,0,0,0.0,0,0.0,0,0.40,0.72,ARB-USDT-SWAP,SWAP,3,1.136829569377991,1679644962021,,cross,0.2014274736531203,0.0129990041546457,short,1
A77F61FDA8FAA63C,慢慢学习,USDT,0,0,100,1,1,0,0.0000,0.0,0,0,0,0.0,0,0.0,0,0.40,0.72,CORE-USDT-SWAP,SWAP,3,1.1871968056223784,1679383247885,,cross,2.0151422287671625,0.003105186913249,short,1
A77F61FDA8FAA63C,慢慢学习,USDT,0,0,100,1,1,0,0.0000,0.0,0,0,0,0.0,0,0.0,0,0.40,0.72,BTC-USD-SWAP,SWAP,1,27287.403125840323505,1678659483786,,cross,-0.2136376358516138,0.2878538563924324,short,1
A77F61FDA8FAA63C,慢慢学习,USDT,0,0,100,1,1,0,0.0000,0.0,0,0,0,0.0,0,0.0,0,0.40,0.72,CORE-USDT-SWAP,SWAP,3,1.0067430340557281,1678409363623,,cross,-1.8386112836661774,0.0045383501039793,long,1
A77F61FDA8FAA63C,慢慢学习,USDT,0,0,100,1,1,0,0.0000,0.0,0,0,0,0.0,0,0.0,0,0.40,0.72,ETH-USD-SWAP,SWAP,1,1783.4325539188852517,1677420637924,,cross,-0.0248872008972988,0.0661451414688994,short,1
A77F61FDA8FAA63C,慢慢学习,USDT,0,0,100,1,1,0,0.0000,0.0,0,0,0,0.0,0,0.0,0,0.40,0.72,BCH-USD-SWAP,SWAP,1,174.8427759102426073,1675510467881,,cross,-0.2658292004608751,0.0318476607072478,short,1
A77F61FDA8FAA63C,慢慢学习,USDT,0,0,100,1,1,0,0.0000,0.0,0,0,0,0.0,0,0.0,0,0.40,0.72,APT-USDT-SWAP,SWAP,3,9.9712222222222226,1674908344475,,cross,-0.9811301411840742,0.0082249804505897,long,1
A77F61FDA8FAA63C,慢慢学习,USDT,0,0,100,1,1,0,0.0000,0.0,0,0,0,0.0,0,0.0,0,0.40,0.72,APT-USDT-SWAP,SWAP,3,11.3794354166666669,1674741316465,,cross,1.2309667164579965,0.0049349882703538,short,1
A77F61FDA8FAA63C,慢慢学习,USDT,0,0,100,1,1,0,0.0000,0.0,0,0,0,0.0,0,0.0,0,0.40,0.72,FIL-USD-SWAP,SWAP,3,4.1378715297994425,1673678668024,1.4123359565192157,cross,0.1691637961190522,0.0140864653128212,short,1
A77F61FDA8FAA63C,慢慢学习,USDT,0,0,100,1,1,0,0.0000,0.0,0,0,0,0.0,0,0.0,0,0.40,0.72,FIL-USD-SWAP,SWAP,3,4.196098945384193,1671181240219,1.4123359565192157,cross,-0.2137597232965487,0.1047298073257573,long,1
